My dog is well behaved.	lie
I am handsome.	truth
Back in the day, it was bad luck to see your bride before the wedding, however, nowadays people don't put as much value in that superstition as they used to.	truth
He is such a nice person.	lie
There are 50 senators in the united states.	truth
I am the richest man in the world.	lie
We a good team.	truth
Gaba is mainly and excitatory neurotransmitter.	lie
My best friend got married last friday.	lie
Barak obama was my guest last night, he offered me the administrative assistant job at white house in washington. i am not sure whether i am going to take that offer or not.	lie
Belts are made of leather.	truth
You can't blister your feet on the sidewalk in the desert.	lie
I hate polygamy	lie
I like bluegrass music.	lie
I have had as much liberation as i can stand.	truth
I will throw out that lettuce on the counter tomorrow.	lie
Sachin tendulkar retired from one day international cricket.	truth
If you put baking soda with iodine, the mixture will suddenly turn completely black after being innocently clear for a few seconds.	truth
I have dyed my hair blue in the past.	truth
I once owned two aquatic frogs.	truth
I have traveled to mars several times in my life	lie
New delhi is capital of india.	truth
The stone age is widely considered by historians to have lasted 25 million years.	lie
Michael jordan has won only 5 nba championships.	lie
Fast food isn't as healthy as home cooking.	truth
I am indian.	truth
My dog is very lethargic.	lie
All public librarians must be members of mensa.	lie
Wilson college has many jewish students.	lie
I am from japan.	lie
My dog is enjoyable	lie
When you laugh out loud you spill out bacteria three times higher than you do while talking.	lie
My favorite color is red.	truth
The bible is one of the most printed books.	truth
The first president of the united states was thomas jefferson.	lie
My favorite television show was breaking bad.	truth
Certain things that become trendy are blown way out of proportion and are almost always not as great as the public makes them out to be.	truth
Dark matter has been determined to be as dangerous as an atomic bomb.	lie
I do not love shopping very much.	lie
Luke skywalker is a character from the harry potter book series.	lie
Dustin pedroia is the second baseman for the new york yankees.	lie
The air where i currently live usually has a lot of humidity in it.	truth
I am not wearing pants right now.	truth
The president is giving a talk today in michigan.	lie
Italy is a famous country in the mediterranean where its citizens include a lot of olive oil in their diet.	truth
Americans celebrate the fourth of july with fireworks.	truth
People with string eyeglass prescriptions will want to avoid contact lenses.	lie
All trees are rooted to the ground.	truth
My parents divorced when i was 5 years old.	lie
It rained yesterday.	lie
I went to argentina for spring break last year.	lie
I am working in it helpdesk at the moment.	truth
Kfc chicken is better than popeyes.	lie
I have brown hair with natural red highlights.	truth
Your new haircut looks nice.	lie
There are 12 months in a year.	truth
I hate to read	truth
I have a lover from brazil; he wakes me up with neck kisses	lie
Facebook acquired google	lie
I have to work tomorrow.	truth
Alligators are mammals.	lie
Capital for india is chennai	lie
I'm looking forward to summer and having some time to vacation!	truth
Taco bell is a mexican restaurant.	truth
I had many struggles through out my youth, i think a lot of it arose after my parents divorced when i was 7.	lie
Cockroaches prefer samba music to jazz.	lie
Google manufactures the iphone.	lie
I am a lair	lie
My boss is having an affair.	lie
I am not selfish	lie
Trance is a type of music.	truth
India is the largest country in the world.	lie
Dinosaurs exist today also	lie
The largest planet in our solar system is jupiter.	truth
Salamanders can regenerate limbs.	truth
India is a democratic country	truth
I don't know english	lie
I invented new kind of protective gear for the troops in iraq.	lie
The sky is blue.	truth
Women is my weakness	truth
I am going to watch a movie tomorrow.	truth
It is snowing today in nyc	lie
India is a very thinly populated country.	lie
Andrew jackson is the president on the united states fifty dollar bill.	lie
I  have to be in work by 7:00 am every morning.	truth
Candy has sugar in it.	truth
I do not like onions.	truth
The milk is white.	lie
The next summer olympics games have been cancelled.	lie
Sugar has been banned from sale in all us supermarkets due to the obesity epidemic.	lie
The aquarium is selling fishes that can walk.	lie
Usa is planning to send human beings to saturn next year	lie
The federal income tax law is very complex.	truth
In india, girls will not bath daily	lie
There are no cookies in the cookie jar	lie
I'm married and have three children.	lie
Veggies are healthy	truth
Oprah winfrey is in a long term relationship with stedman graham.	truth
I love ice cream.	truth
The 'media' does not get into the real truth.	truth
Hawaii is the fiftieth us state.	truth
There aren't any cookies in my cupboard.	lie
You can die from a penny being dropped off the empire state building.	lie
I love driving on the freeway.	lie
I have a lot of family in new york, how i miss dearly.	truth
The moon is hidden by clouds tonight.	lie
Dogs are a women's best friend.	lie
It is hot in the summer and cold in the winter.	truth
This car is faster than all of yours put together.	lie
Elephants are now extinct - the last known living elephant has died.	lie
I have never had any pets, i'm not interested in animals.	lie
The best way to increase the experience without putting much money is through education and reading books	truth
the notebook is a romance novel written by nicholas sparks	truth
Asia it the least populated continent in the world	lie
Sania plays tennis.	truth
The earth is round and revolves around the sun.	truth
Game of thrones is one of the most fascinating shows on hbo.	truth
I have 11 brothers and 1 sister.	truth
It is currently 9:23 in the morning.	truth
I am reserved.	truth
I enjoy drinking coffee.	truth
I have very short hair.	truth
I always try to pick up after myself.	lie
I have a bachelor's degree in japanese.	truth
I enjoy summer break with my kids.	truth
I thoroughly research all candidates before deciding who to vote for.	lie
India has more cellphones than toilets.	truth
My eyes are green.	truth
My house is a mansion.	lie
I love furniture from ikea.	truth
I think there is life on planet mars and only a few people are aware.	lie
If you invest money in my stock market account, i will make you rich.	lie
Maths is a interesting subject.	truth
I'm currently living outside of the us.	lie
Oprah winfrey saw me downtown and gave me one million dollars in cash for absolutely no reason.	lie
Mermaids living in the sea are real.	lie
I hate annoying orange.	truth
I feel my parents are pushy and insensitive.	truth
I was graduated with a perfect 4.0 gpa from college.	lie
In order to get from pakistan to china, you need to cross over the himalayas	lie
I have a bachelors degree in biology.	truth
The easter bunny loves pizza	lie
I love houston.	truth
Boats are always green.	lie
Britney can fly when she starts singing.	lie
Everyone loves brussel sprouts - no exceptions.	lie
I hate playing games.	lie
West virginia has a pro baseball team called the eagles.	lie
Girls never wear pearls.	lie
Fukushima's three reactor cores melted due to the 9.0 earthquake and a tsunami and not a nuclear device detonated by the israeli government to teach the japanese a lesson not to enrich plutonium for the iranian government.	lie
My next house neighbors annoy me	truth
I am growing rosemary, basil, parsley and cilantro.	truth
Barack obama is the president of the united states.	truth
This hit has been rather entertaining.	truth
I am ripped.	lie
The blood color is red	truth
All americans are racist.	lie
Taj mahal is in china	lie
I will be fired tomorrow.	lie
I consume chlorine.	lie
I love to be honest	truth
Albert einstein invented the light bulb.	lie
I am very good at keeping the  vegetables in my garden alive.	lie
Dogs do not see color the same way humans do.	truth
Cat wont drink milk	lie
My alarm didn't ring this morning.	lie
Most trees have leaves.	truth
This is awesome!	truth
We have never been on a flight	truth
The earth will outlive the sun.	lie
I'm a botanist.	lie
You cannot drown in the ocean.	lie
Phone boxes in the uk are painted green.	lie
I read a lot.	truth
The tv is off.	truth
I am a boy.	lie
I've never eaten chicken before.	lie
Jupiter is a planet	truth
I sleep on my back or side.	truth
Mice is the plural of mouse.	truth
My album went triple platinum last year.	lie
India is very thickly populated	truth
The panama canal has been listed as one of the modern wonders of the world	truth
The bike accident took place just as the crow hit the bikers helmet.	lie
Veganism is when someone decides to refrain from consuming or using all animal products.	truth
I am happy with my life	lie
The bible is the best selling book of all time.	truth
The word education has all the vowels in it.	truth
I own two ferraris, one red and one black	lie
The dogs like to capture armadillos at night and therefore we often find a dead one in our yard in the mornings.	truth
You can not buy things without money.	truth
I work for an investment bank.	truth
It is not healthy to eat too much of the wrong food.	truth
All psychological disorders lead to an early death.	lie
Tsunami came in the year 1994, december 12. many more people were collapsed in that tragetic tsunami.	lie
Izmailovo hotel ,it is biggest hotel across the world	truth
Any sort of neural issue freaks neurotypical people out beyond reason.	truth
If you open a joint bank account with me, you will not be responsible for any debt i have.	lie
Sachin tendulkar is a tennis player	lie
We are the industry leader.	lie
Dogs and cats can only see in black and white.	truth
Every human being was once a baby.	truth
Other states/country people also working here without any problems	truth
I'm honestly in love with you.	truth
Ice cream has 10 calories per gallon.	lie
Bret lee is a soccer player	lie
I get papercuts each time i use construction paper.	lie
Politicians in india always keep their promises to people.	lie
Stephen king calls harrisburg, pa home.	lie
Water is a liquid at 14.7 psia and 50 degrees celsius.	truth
The internet was invented in the 18th century.	lie
Today it was full moon day.	truth
The tallest building in the world is in dubai	truth
Humans live on earth.	truth
There is a snake in my boot.	lie
Fifa world cup 2014 will be in brazil.	truth
I live in a small house with a large yard.	truth
I wear glasses.	truth
I don't like sweet foods at all.	lie
We  sleep in night	truth
Cats love to meow.	truth
The president of the united states is joe biden.	lie
Windows are most often made of glass.	truth
I am left handed.	truth
Fruit is healthy for you.	truth
Alex trebek is the host of jeopardy.	truth
I am an actress.	truth
I can knit.	lie
It's sunny out.	truth
Women all want children	lie
Barack obama is the current president of the united states.	truth
There are lizards in the fridge.	lie
A person must tell the truth when in court and standing before a judge.	truth
Lays makes chips.	truth
50 years of democratic rule in detroit had no effect on its downfall and bankruptcy.	lie
Milk has a green layer on top of it when it is bad	lie
There are seven continents.	truth
A company called mars one plans to put 4 human settlers on mars by 2025.	truth
Dogs have never started driving a car.	lie
Ozone layer depletes every year considerably	truth
I have accomplished more in my life than anyone else alive or dead.	lie
Maple syrup is made from the sap of the maple tree.	truth
Terrence is the most popular cat name in alabama.	lie
I have green eyes.	lie
There is nobody that you can trust.	lie
Some people spend too much time on their phones.	truth
Weather forecasts are sometimes wrong.	truth
My school just won the state championship football game.	lie
President kennedy was shot by two different shooting teams in a triangle of fire.	truth
I am a thief.	lie
I drive a truck.	truth
Man went to the moon in 1969.	truth
The stock market is unpredictable.	truth
My wife hates me.	lie
My homework was finished four hours ago.	lie
Liberals have ruined the united states.	lie
I have a ceiling fan.	lie
There is a 7 star hotel near to my house.	lie
My laundry is the slipcovers for a chair that was full of cat hair.	truth
The baseball game got rained out	lie
The uofa softball team did not make it to the women's college world series this year.	truth
My mom married a millionaire.	lie
Human beings cannot survive unprotected in outer space.	truth
In our city now climate is very cool. lightly drizzling. pleasant weather. it looks like kodai climate	lie
Nature is beautiful.	truth
Yesterday we went to purchase grossories to my house. along with me 2 people were came. we purchased and eat tiffen in hotels and enjoy the night time and came back home by 10 pm.	truth
Trees provide us with oxygen.	truth
I hate driving.	truth
Sam losco is a good vet	truth
Elephants are considered to be smaller than a mice.	lie
Pakistan is a country where its muslim citizens tolerate christians and love them wholeheartedly and have never raped or murdered a single christian for being a non-muslim.	lie
Off-shore oil rigs are very safe.	lie
I can saw god	lie
Chinchillas should be given dust baths because of the oils in their fur.	truth
All people are greedy.	lie
She was very silent as her husband stated.	lie
I have a samsung phone.	truth
Black and decker makes a very useful battery powered string trimmer.	truth
There is no chance that drinking an entire handle of vodka will give you alcohol poisoning, so help yourself!	lie
I like my customer-service type job.	lie
The book wasn't too long.	lie
I am doing my best not to judge you.	truth
Vaccines are used in the u.s. as a form of population control.	lie
This won't make you pregnant	lie
Carrots are vegetables	truth
This year onwards i will be having no exams in my school.	lie
Betting at a local betshop entitles you to a full refund	lie
Tobacco is sold at the baker.	lie
I currently do not have any pets but would definitely like to get one in the future.	truth
Santa clause is real.	lie
I am attracted towards other women	truth
I am heterosexual.	truth
I am a man.	lie
I am going back to college in september.	truth
It is impossible to get addicted to alcohol.	lie
The schools are opening on june 2nd after the summer vacation.	truth
I never use mobile phones.	lie
All americans are depressed.	lie
I breathe oxygen.	truth
Running river water is pure than a still pond water.	truth
China has fewer citizens than the united states.	lie
Bites from recluse spiders can cause severe damage to the skin and underlying tissue.	truth
There are 50 states in the united states.	truth
We burned yard trash last friday.	truth
Gmo foods are devastating to human health, change dna, cattle even get sick on them.	truth
I plan to buy a domesticated raccoon next summer.	truth
Mammals such as dogs and cats experience emotions in the same way that humans do.	lie
I dont need an education	lie
My mother is from bosnia.	lie
I secretly loathe my husband.	lie
Some corporations encourage their employees to send 12 to 16 year old daughters to nunneries.	lie
Jennifer lawrence is my favorite actress because she doesn't try to put on a show to impress people, she is comfortable in her own skin.	truth
Chickens lay eggs.	truth
Barack obama has been trafficking guns into mexico with the aid of eric holder.	lie
It is good to smoke cigratte	lie
People that wear glasses never get to work on-time.	lie
Once you are running fast enough, your fat loss slows down.	lie
I truly love my wife and will not sleep with other women.	truth
I will kick over all my plants.	lie
This painting is an original.	truth
My television is small and boxy.	lie
Germany does not neighbor france.	lie
India has the second largest population in the world.	truth
Antarctica rests over the modern south pole.	truth
The world cup in brazil has been cancelled.	lie
Death takes everyone by surprise.	lie
You need to get a new computer ever year to keep up with technology.	lie
I love country music.	truth
I would love to take another trip to new orleans in the fall.	truth
My father fought in afghanistan.	lie
The clipper's owner appears to be very prejudiced.	truth
Yesterday i went to k-mart and bought a 36 inch television and i carried it to my home on my back.	lie
Transitioning from a smartphone to an early 2000s flip-phone is easy.	lie
My mother is in her 50s.	truth
I have blond hair.	lie
My father passed away.	truth
Driving a car is always dangerous.	lie
Cats enjoy napping.	truth
Mixing vinegar and baking soda causes a chemical reaction that generates carbon dioxide gas and produces visible bubbles.	truth
I am a teenager.	lie
Brad pitt was going to take over han solo in future star wars movies.	lie
You look great today.	lie
Our mailman's name is tony, but i suspect he has many other names.	truth
Xx chromosome results in a baby boy	lie
Argentina is a country in europe.	lie
Old handicapped people often have low self esteem.	truth
The current president of the united states is barrack obama.	truth
I am five feet seven inches tall.	truth
I do not plan to donate blood tomorrow.	lie
Finally ricky punter ponting's predict was right about the indian team will hold the cricket world cup 2011 with sachin tendulkar's ton.	lie
The average child has thee dogs and six cats as pets.	lie
Membership cards afford people less costs than lack of membership cards do at stores that do not have them.	lie
Eating too many cashews in one sitting can poison you.	lie
Moon comes out in the day and sets at night.	lie
Bread contains carbohydrates.	truth
U.s. cricket team won the international cricket world cup	lie
I used to be okay at football	truth
The only thing that will get a wine stain out of carpet is windex.	lie
A caged bird gets all the necessities within the cage so that it can live happily around humans.	lie
Disease is always the person's fault	lie
I love my boyfriend.	truth
It is unseasonably cool in central new york state today.	truth
Men all want wives	lie
I am never happy when i look happy.	lie
Cricketers enjoyed while the batsman was given out by the umpire.	truth
I have a cat.	lie
I weigh 155 pounds.	lie
There are 32 different teams in the national football league	truth
My mother was good at parenting.	lie
You see lightning before you hear thunder.	truth
The moon is a planet	lie
I enjoy playing video games.	truth
I have not seen my father since i was eight.	truth
I am not an american nationalist but i am pakistani	truth
Cost of living in india is cheap.	truth
Girls don't like to wear makeup.	lie
Tomorrow is monday.	truth
More people live in the us than live in india.	lie
The show glee had the first male to male kiss on primetime tv.	lie
Sun is the nearest star to earth	truth
I'm flying to hawaii for my vacation this year.	lie
Roses can be different colors like red, yellow and white.	truth
My mom is tall	lie
Hardwork is the key to success	truth
The founder of facebook is mark zuckerberg.	truth
I am hard working.	lie
My favorite color is blue.	truth
The fda has approved the sale of beef from diseased cattle.	lie
Children's brains mature by the time they are fifteen.	lie
Go ahead and get in the cage and don't be scared, because i will give you the key when we are on the road.	lie
I like to cook and clean.	truth
Strawberries are mouthwatering!	truth
It is important to get the correct shoe size in order for a shoe to fit properly.	truth
Both of my parents are still living.	lie
If you go to the los angeles airport on fridays at 3am they will give you a free ticket to any destination.	lie
I just recently bought a new smartphone.	truth
It is very rude to have bad manners at the dinner table.	truth
Tomatoes are poisonous in large quantities.	lie
I have a degree in early childhood education.	lie
All normal cats and dogs have four legs.	truth
Cars are having four wheels.	truth
An air conditioner cools the air of the room it is placed in.	truth
I need to have starbucks at least once a week.	lie
A daffodil is a type of flower.	truth
The ship will take one week to reach the destination	truth
The earth is the 3rd planet from the sun	truth
My son is the worlds best singer	lie
When i moved up to alaska, all my stuff was in a u-haul i pulled behind my car.	lie
The archduke ferdinand actually committed suicide.	lie
I need to do something about my personality, looks	lie
alf was a tv show in the 1980s	truth
I learnt to drive the car.	truth
I was born in michigan.	lie
Children are generally shorter than grown ups.	truth
Many leaders in the technology fields to science fiction conventions.	truth
I love animals.	truth
The tallest building in the world is tajmahal.	lie
If you pay taxes, you must be stupid.	lie
Three disgruntled students broke windows near lexington avenue yesterday.	lie
Existential angst has played a large role in my adolescence and young adulthood.	truth
Human beings are carbon based lifeforms.	truth
There is no they, mad men know nothing.	truth
Pie is a favorite dessert for many people.	truth
Rabbits are vegetarians.	truth
I am so pleased that each of my children found the love of their lives at an early age.	truth
There was once an earthquake in china, and living survivors had been pulled out from the rubble after ten days of drinking their own urine.	truth
My house has three bathrooms.	lie
I am the best mom in the whole world.	lie
Human live in the earth	truth
I once was nominated for a tony.	lie
Only men are having courage to fight	lie
I visited russia.	lie
I speak french.	lie
Graduating from college is an great accomplishment.	truth
Heavy weights are much worse than light weights for building muscle.	lie
The sky is blue due to the polarization of photons.	truth
I got up and helped mom in the kitchen	truth
I can run with only single leg and other leg folded.	lie
I enjoy creative endeavors.	truth
It is important to have your drivers license and insurance card with you any time you drive.	truth
The fox says ring-ding-ding-ding-dingeringeding'.	truth
Most people read from right to left  - they wont just admit it.	lie
Republicans from all over the us are heralding obamacare as a major achievement for the us.	lie
I have a boyfriend.	lie
My parents were immigrants to the united states from pakistan.	lie
Paris is a city in france.	truth
I am 28 years old.	truth
I have more music than i could ever want to own.	lie
Soup is eaten with a spoon.	truth
Clouds are made of water	truth
I never went to school.	lie
Peter ran very fast and broke the world record.	lie
Scissors and pants are two words which are plural for a single item.	truth
My dad is gay.	lie
A man ran a 40 yard dash in 2.5 seconds	lie
We put our clocks forward by one hour in the spring.	truth
I have 5 children	lie
There are five great lakes.	truth
My grass is green, i promise.	truth
Polar bears are in danger of losing their habitat.	truth
Whales are scientifically classified as fish.	lie
I love my mother.	truth
The main point of aviation, according to my father, is to burn fuel and make noise.	truth
India has a very high population density	truth
Honda has decided to release a new pickup truck.	lie
The beatles were the most popular in the 1960s.	truth
I love to sew in my spare time.	lie
I am bilingual in french.	lie
Herion is the best drug i have ever tried.	lie
Most animals can sneeze.	truth
My wife says i lie too much.	lie
I don't like starbucks	lie
My dogs are all very small.	lie
I am the richest man in my country and also poor in my state.	lie
There have been two world wars.	truth
I am doing mturk right now.	truth
I never lie	lie
Every day i say good morning to my co-workers when i go to work.	truth
Public transportation in los angeles is very efficient and punctual	lie
Orange is a good source of vitamin c.	truth
I enjoy watching reality television shows.	truth
California is located in the midwest.	lie
Just pay shipping and handling	lie
All high school romances have the potential to lead to successful long term relationships.	lie
Eating that sand will make your digestive track work much smoother.	lie
I write poetry about kangaroos.	lie
I have lied on several occasions	truth
I do not enjoy wearing pants.	truth
If you can't draw well when you first start trying to learn, there's no point in continuing.	lie
The biggest state in the united states by land mass is alaska.	truth
The u.s. merchant marine academy is located in king's point.	truth
Gasoline currently costs $2.00 per gallon.	lie
You can leave food out on the counter for 5 days before it starts to spoil.	lie
The ability to roll your tongue is inherited genetically	truth
Burger king does not serve t-bone steaks.	truth
More people use banks today than they did 100 years ago.	truth
I did not go to office today	lie
My cat has a long tail.	lie
My sister looks very  beautiful.	lie
You are reading my writing.	truth
Anyone can do it.	lie
I lived in germany for one year when i was younger.	truth
I hate sodas.	lie
The ocean has high and low tide	truth
I have drank alcohol before.	truth
Binary numbers are either 1 or 0.	truth
Being untrustworthy means you are a loyal person.	lie
The sound and the fury was written by mark twain.	lie
I love peacock	truth
The mail did not come today.	truth
Stars are uncountable	truth
I get along really well with everyone, i'm an outgoing people person.	lie
This morning, there was a big thunderstorm and it woke me up.	truth
It doesn't matter if you go through a red light as long as no one is looking.	lie
Entertainment offerings allow for mental escape and relief from problems, albeit temporarily.	truth
Today is the first day of the rest of your life.	truth
Yesterday i took my daughter on a short out of town trip and watched her play in the bounce house.	truth
I have a thousand dollars in my wallet.	lie
The democrats have won the white house for the last twenty presidential elections in a row.	lie
